amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
701-3907148-0013008	701-3907148-0013008	2023-02-22T03:35:23+00:00	2023-02-22T08:24:42+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Where's Waldo Deluxe Costume Set (Adult Medium)	waldocostumeDELUXE-FBA-M	B0145Q39LQ		Shipped			1	MXN	590.08								CIUDAD DE MEXICO	CIUDAD DE MEXICO	06500	MX		CreditCard	false					false
701-3353488-7946601	701-3353488-7946601	2023-02-22T01:49:59+00:00	2023-02-23T22:43:54+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Where's Waldo Deluxe Costume Set (Adult Medium)	waldocostumeDELUXE-FBA-M	B0145Q39LQ		Shipped			1	MXN	590.08								CIUDAD DE MEXICO	CIUDAD DE MEXICO	06700	MX		CreditCard	false					false
701-4511553-8102604	701-4511553-8102604	2023-02-22T00:11:26+00:00	2023-02-28T22:51:00+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Changes Yellowstone Dutton Ranch Y Logo Establecida 1886 Kevin Stner Hebilla de cinturón 66-57, Plata, plateado, Talla única	6695057-yellowstoneBeltBuckle-FBA	B09BRTSWCD		Shipped			1	MXN	510.9								LA PAZ	BAJA CALIFORNIA SUR	23088	MX		CreditCard	false					false
701-5892223-6612244	701-5892223-6612244	2023-02-21T18:47:56+00:00	2023-02-22T23:08:54+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Concept One South Park - Gorros para Cosplay, Green, Talla única	ETPK1021TS-kylebeanie-FBA	B073KRZD61		Shipped			1	MXN	436.52								TOLUCA DE LERDO	MEXICO	50190	MX		CreditCard	false					false
702-9245110-8661063	702-9245110-8661063	2023-02-21T17:44:55+00:00	2023-02-25T07:29:56+00:00	Cancelled	Amazon	Amazon.com.mx			Standard	Hooters - Disfraz de Halloween para niña	HootersCostumeSet&Socks-FBA-L	B08JRYY44J		Cancelled			0										RAMOS ARIZPE	COAHUILA DE ZARAGOZA	25904	MX		CreditCard	false					false
702-8350164-3435424	702-8350164-3435424	2023-02-20T06:07:20+00:00	2023-02-21T22:22:12+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Concept One South Park - Gorros para Cosplay, Green, Talla única	ETPK1021TS-kylebeanie-FBA	B073KRZD61		Shipped			1	MXN	436.43		123.53						ENSENADA	BAJA CALIFORNIA	22890	MX		Other	false					false
701-9385525-5665018	701-9385525-5665018	2023-02-20T06:00:37+00:00	2023-02-21T06:18:05+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Concept One South Park - Gorros para Cosplay, Green, Talla única	ETPK1021TS-kylebeanie-FBA	B073KRZD61		Shipped			1	MXN	436.43		123.53						CIUDAD DE MEXICO	CIUDAD DE MEXICO	07650	MX		Other	false					false
701-7802261-1271410	701-7802261-1271410	2023-02-20T04:13:47+00:00	2023-02-20T12:14:13+00:00	Shipped	Amazon	Amazon.com.mx			Standard	South Colorado - chamarra y guantes para niños, disfraz de Halloween de lujo	220885-KennyCostume-FBA-XL	B0B8DXVHKS		Shipped			1	MXN	929.11								OCOYUCAN	PUEBLA	72850	MX		CreditCard	false					false
701-8968974-5208208	701-8968974-5208208	2023-02-20T04:13:17+00:00	2023-02-21T04:52:17+00:00	Shipped	Amazon	Amazon.com.mx			Standard	South Colorado - Chaqueta y guantes para niños, disfraz de Halloween de lujo	220885-KennyCostume-FBA-2XL	B0B8F32LW1		Shipped			1	MXN	924.8								OCOYUCAN	PUEBLA	72850	MX		CreditCard	false					false
702-6251451-2868241	702-6251451-2868241	2023-02-18T03:30:50+00:00	2023-02-18T16:31:37+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Concept One South Park - Gorros para Cosplay, Green, Talla única	ETPK1021TS-kylebeanie-FBA	B073KRZD61		Shipped			1	MXN	439.03								CIUDAD DE MEXICO	CIUDAD DE MEXICO	07360	MX		CreditCard	false					false
701-9607499-6568246	701-9607499-6568246	2023-02-13T16:29:23+00:00	2023-02-16T09:52:26+00:00	Shipped	Amazon	Amazon.com.mx			Standard	overol de disfraz de Halloween para adulto, Panda, Small/Medium	220718-PandaFlappySuit-ADULT-FBA-S/M	B08KHNVMR3		Shipped			1	MXN	485.74								CIUDAD DE MEXICO	CIUDAD DE MEXICO	02700	MX		CreditCard	false					false
701-1846310-3141068	701-1846310-3141068	2023-02-09T21:19:51+00:00	2023-02-11T07:23:45+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Disfraz de Halloween para adultos, playera con rayas azules y detective, Verde, X-Large	204070-Detective&Blue-FBA-XL	B07V2JWT8H		Shipped			1	MXN	818.46		95.36						ZAPOPAN	JALISCO	45030	MX		CreditCard	false					false
701-5304843-9954634	701-5304843-9954634	2023-02-07T21:01:21+00:00	2023-02-11T22:13:24+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Juno Dancing Elk Condors Maroon T-Shirt tee	Juno001-FBA-M	B001KW739S		Shipped			1	MXN	456.6								HERMOSILLO	SONORA	83249	MX		CreditCard	false					false
702-9887698-8042662	702-9887698-8042662	2023-02-07T02:51:48+00:00	2023-02-09T07:47:40+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Ripple Junction Hooters - Conjunto de playera sin mangas blanca y pantalón corto naranja con licencia oficial, blanco/anaranjado, L	HJCO2021-HootersCostume-FBA-L	B00U0HY34W		Shipped			1	MXN	1023.11		83.76						CIUDAD DE MEXICO	CIUDAD DE MEXICO	02330	MX		CreditCard	false					false
701-2307861-3624224	701-2307861-3624224	2023-02-05T17:20:29+00:00	2023-02-08T23:30:27+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Rocky Black Italian Stallion Boxer Shorts (Adult Medium)	rockyshorts-FBA-M	B01L2EGI58		Shipped			1	MXN	509.45								GUADALUPE	NUEVO LEON	67160	MX		CreditCard	false					false
702-7622413-4497014	702-7622413-4497014	2023-02-05T16:24:54+00:00	2023-02-07T05:18:52+00:00	Shipped	Amazon	Amazon.com.mx			Standard	Ripple Junction Hooters - Conjunto de playera sin mangas blanca y pantalón corto naranja con licencia oficial, blanco/anaranjado, M	HJCO2021-HootersCostume-FBA-M	B00OHH9MXI		Shipped			1	MXN	980.4								CIUDAD ADOLFO LOPEZ MATEOS	MEXICO	52930	MX		GiftCertificate, CreditCard	false					false
702-7488296-2649840		2023-03-01T04:37:33+00:00	2023-03-01T19:44:08+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	New World Order Men's NWO Wrestling T-shirt	nwo002-XL	B00EOYR51A	1	Shipped			1	CAD	26.03		4.89						Kamloops	British Columbia	V2B 0E6	CA		Standard	false					false
702-7488296-2649840		2023-03-01T04:37:33+00:00	2023-03-01T19:44:08+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	NWO New World Order Wolfpac Logo Red T-shirt (Adult Small)	nwo004red-S	B01FZLSOV0	1	Shipped			1	CAD	26.03		4.89						Kamloops	British Columbia	V2B 0E6	CA		Standard	false					false
702-7571342-4086650		2023-03-01T00:07:10+00:00	2023-04-26T15:05:52+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Riverdale Adult Costume Cosplay Jughead Beanie Hat Brown	RiverdaleHat001	B07H4Y8HRF	1	Shipped			1	CAD	26.05		7.19						Lethbridge	Alberta	T1H 0J8	CA		Standard	false					false
702-3421865-9294628		2023-03-01T00:05:30+00:00	2023-04-26T14:58:37+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Hangover Alan Baby Bjorn With Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (Small)	hangover014-S	B004TNCIOK	1	Shipped			1	CAD	23.13		7.19						Fort McMurray	Alberta	T9H 3P1	CA		Standard	false					false
701-0613713-1903468		2023-02-28T22:36:25+00:00	2023-04-25T18:49:25+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Inflatable Blow Up Costume Mannequin	mannequin001black-female	B00FH81YSM	1	Shipped			1	CAD	17.19		7.19						Sarnia	Ontario	N7T 3E1	CA		Standard	false					false
701-8582682-8741846		2023-02-28T15:20:41+00:00	2023-04-25T19:00:30+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Flintstones Fred Costume Texas Orange Mens T-shirt (Adult XX-Large)	flintstones001-XXL	B008N159Q8	1	Shipped			1	CAD	28.93		7.19						McBride	British Columbia	V0J 2E0	CA		Standard	false					false
702-9320340-8942628		2023-02-28T14:47:05+00:00	2023-04-25T18:35:03+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Bob's Burgers Louise Belcher Cosplay Fleece Hat	ETBO6011-COLouiseHat	B074PDG4GM	1	Shipped			1	CAD	24.42		7.19						Calgary	AB	T3A 5S8	CA		Standard	false					false
702-5460138-7635432		2023-02-28T14:11:39+00:00	2023-03-01T20:01:48+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Jack Daniel's Whiskey Old No. 7 Tenessee Label Adult Black T-Shirt (X-Large)	JackDaniels001-MensShirt-XL	B002X5UZMS	1	Shipped			2	CAD	70.18		7.02						Pointe-Claire	Quebec	H9R 1W6	CA		Standard	false					false
702-5460138-7635432		2023-02-28T14:11:39+00:00	2023-03-01T20:01:48+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Jack Daniels Men's Daniel's Label T-Shirt Black Large	JackDaniels001-MensShirt-L	B002X5SU6G	1	Shipped			3	CAD	112.44		10.53						Pointe-Claire	Quebec	H9R 1W6	CA		Standard	false					false
702-9765774-4997027		2023-02-28T12:50:57+00:00	2023-04-26T15:04:13+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Breaking Bad Los Pollos Hermanos Logo Adult Navy T-Shirt (Adult Medium)	breakingbad004navy-M	B00CMQWPS0	1	Shipped			1	CAD	31.08		7.19						Delhi	Ontario	N4B 2W4	CA		Standard	false					false
701-4031187-4915442		2023-02-28T06:47:55+00:00	2023-02-28T06:50:14+00:00	Cancelled	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	WWE Hulk Hogan Hulkamania Men's T-shirt, Gold M [Apparel]	hulk001-M	B000A5N85O	1				0										Vancouver	British Columbia	V5R 1T4	CA		Standard	false					false
702-0419770-2253049		2023-02-28T04:37:55+00:00	2023-04-25T18:20:23+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Concept One South Park Kenny McCormick Cosplay Cosplay Hood Hat, Orange, One Size	ETPK1029TS-KennyHoodHat	B0764HCVTY	1	Shipped			1	CAD	43.57		7.19						Gibsons	British Columbia	V0N 1V8	CA		Standard	false					false
701-0366442-9041010		2023-02-28T04:13:56+00:00	2023-02-28T21:15:50+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (X-Large)	starwars017-XL	B004XDMMHO	1	Shipped			1	CAD	37.48		44.2						Victoria	British Columbia	V9C 4M8	CA		Standard	false					false
701-3732335-7209811		2023-02-28T03:08:26+00:00	2023-04-26T15:07:34+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Sequin St. Patrick's Day Irish Four Leaf Clover Suit Jacket (Small/Medium)	stpatricks002-S-M	B00TKRWMMI	1	Shipped			1	CAD	40.4		7.19						Paradise	NL	A1L 3Y5	CA		Standard	false					false
701-0648335-0401060		2023-02-28T01:26:43+00:00	2023-03-01T06:35:44+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	Seinfeld #1 Dad Light Blue Mens T-shirt (Adult Large)	sein034-L	B0085N9EL0	1	Shipped			1	CAD	21.68		44.2						Elmira	Ontario	N3B 0B4	CA		Standard	false					false
701-1419795-0877040		2023-02-28T00:56:26+00:00	2023-02-28T21:15:49+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	South Colorado Kid Jacket and Gloves Deluxe Halloween Costume Cosplay	220903-EricCostume-XL	B0B8F28Z3L	1	Shipped			1	CAD	72.74		44.2						Langley	British Columbia	V1M 2L4	CA		Standard	false					false
702-3217729-4171434		2023-02-27T23:51:51+00:00	2023-04-25T17:37:10+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Power Rangers Pink Rangers Costume Adult T-shirt Tee, XXL	powerrangers007-XXL	B002W8IEHY	1	Shipped			1	CAD	35.49		7.19						Cluny	Alberta	T0J0S0	CA		Standard	false					false
702-2173650-2566610		2023-02-27T18:28:01+00:00	2023-04-25T19:36:02+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	National Lampoons Christmas Vacation Glass Moose Mug (1-Pack)	MooseMug001-1Pack	B0778WC7JV	1	Shipped			2	CAD	72.46		9.78						Saint-Charles-Borromee	Quebec	J6E 9G8	CA		Standard	false					false
701-6654959-8941014		2023-02-27T17:22:05+00:00	2023-04-25T18:55:33+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ripple Junction Sriracha Bottle Label Adult T-Shirt Small Red Heather	sriracha001-S	B00DUVG3RA	1	Shipped			1	CAD	32.25		7.19						Oshawa	Ontario	L1G4W2	CA		Standard	false					false
702-9017922-7323420		2023-02-27T17:03:18+00:00	2023-03-01T19:33:17+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Pro Wrestling Costume Boots (Medium Black)	wrestlingboots-MB	B01M0UQKL2	1				0										Williams Lake	British Columbia	V2G 5B4	CA		Standard	false					false
702-9017922-7323420		2023-02-27T17:03:18+00:00	2023-03-01T19:33:17+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Costume Agent Hulkamania Wrestling Swimming Spandex Briefs Shorts (Large, Black)	blackbriefcolors-L	B07FM5M1NT	1	Shipped			1	CAD	32.25		7.19						Williams Lake	British Columbia	V2G 5B4	CA		Standard	false					false
701-0920395-9481020		2023-02-27T16:39:34+00:00	2023-04-25T19:29:31+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Flintstones Fred Costume Texas Orange Mens T-shirt (Adult X-Large)	flintstones001-XL	B008N159BI	1	Shipped			1	CAD	28.93		7.19						Hamilton	Ontario	L8P 2L6	CA		Standard	false					false
702-5523483-1398600		2023-02-27T16:37:47+00:00	2023-04-25T19:03:53+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Seinfeld #1 Dad Light Blue Mens T-shirt (Adult Large)	sein034-L	B0085N9EL0	1	Shipped			1	CAD	21.68		7.19						Stittsville	Ontario	K2S 0C2	CA		Standard	false					false
701-5287173-2788258		2023-02-27T13:06:51+00:00	2023-04-26T14:59:19+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Changes Yellowstone Men's Dutton Ranch T-Shirt Black X-Large	6633142-yellowstoneShirt-XL	B08NK6KGZ9	1	Shipped			1	CAD	35.49		7.19						Hammonds Plains	Nova Scotia	B4B 1N6	CA		Standard	false					false
702-5417427-0563424		2023-02-27T12:31:27+00:00	2023-04-25T18:54:10+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	New World Order Men's NWO Wrestling T-shirt	nwo002-XL	B00EOYR51A	1	Shipped			1	CAD	26.03		7.19						Montreal	Quebec	H2B 2X5	CA		Standard	false					false
701-6654718-7555466		2023-02-27T07:03:12+00:00	2023-02-27T16:55:49+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	Cartoon Network Steven Universe Cheeseburger Backpack,Multi,one size	stevenuniversebackpack001	B01HFIIBBY	1	Shipped			1	CAD	72.43		44.2						Calgary	Alberta	T1Y6Y8	CA		Standard	false					false
701-0247804-7949847		2023-02-27T05:47:16+00:00	2023-04-25T19:30:04+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Riverdale Adult Costume Cosplay Jughead Beanie Hat Brown	RiverdaleHat001	B07H4Y8HRF	1	Shipped			1	CAD	25.79		7.19						Devon	Alberta	T9G 2E8	CA		Standard	false					false
702-7399885-6854637		2023-02-27T05:22:47+00:00	2023-04-25T19:32:29+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Hangover Human Tree Men's T-Shirt by Junk Food, X-Large	junkfood187-XL	B003Y3SKKM	1	Shipped			1	CAD	28.93		7.19						Kingston	Ontario	K7L 2E4	CA		Standard	false					false
701-4784667-6153805		2023-02-27T04:25:22+00:00	2023-02-27T14:32:14+00:00	Cancelled	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Flint Tropics Semi-pro Jackie Moon Headband & Wristbands by Flint Tropics	flintsweatbands	B01MTDXE5X	1				0	CAD	35.4		9.78						Stoney Creek	Ontario	L8E 6C1	CA		Standard	false					false
702-3436195-6361860		2023-02-27T04:19:20+00:00	2023-04-26T15:10:25+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Wu Tang Clan Logo Black Infant Baby Onesie Romper (12-18 Months)	wutang002-12-18	B00TKRWR6E	1	Shipped			1	CAD	26.03		7.19						Tiny	ON	L9M 0N3	CA		Standard	false					false
702-8264863-6384231		2023-02-27T04:10:04+00:00	2023-02-27T15:37:17+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	WWE DX D-Generation X Suck It 69 Black Costume Jersey (Adult Medium)	wwe112-M	B015TMMBIM	1	Shipped			1	CAD	42.04		25.23						Camrose	Alberta	T4V 3W9	CA		Standard	false					false
702-8264863-6384231		2023-02-27T04:10:04+00:00	2023-02-27T15:37:17+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Expedited	WWE DX D-Generation X Suck It 69 Black Costume Jersey (Adult XX-Large)	wwe112-XXL	B016ALUO12	1	Shipped			1	CAD	42.04		25.22						Camrose	Alberta	T4V 3W9	CA		Standard	false					false
702-3159106-8183462		2023-02-27T00:54:44+00:00	2023-04-26T15:15:27+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ghostbusters Logo Adult Unisex Charcoal Christmas Lounge Pants, Charcoal, Large	GBXX22KBNP-Ghostbusters-L	B09MG8B472	1	Shipped			1	CAD	32.25		7.19						Burton	New Brunswick	E2V 4K6	CA		Standard	false					false
701-2793293-6307441		2023-02-26T21:47:18+00:00	2023-04-25T18:44:04+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Jack Daniels Men's Daniel's Label T-Shirt Black Large	JackDaniels001-MensShirt-L	B002X5SU6G	1	Shipped			1	CAD	37.1		7.19						Channel-Port-Aux-Basques	Newfoundland	A0M 1C0	CA		Standard	false					false
701-8067268-4037837		2023-02-26T19:25:19+00:00	2023-04-25T19:02:12+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	TV Store Hulkamania World Champ Costume Yellow Snapsuit Infant Onesie Baby Romper (12 Months)	hulk006-12M	B009G6EGQS	1	Shipped			2	CAD	43.36		9.78						Richmond	BC	V6Y 2V5	CA		Standard	false					false
702-3757491-2279452		2023-02-26T19:01:08+00:00	2023-02-28T21:54:33+00:00	Cancelled	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Hangover Human Tree Men's T-Shirt by Junk Food, X-Large	junkfood187-XL	B003Y3SKKM	1				0	CAD	28.93		7.19						Kingston	Ontario	K7L 2E4	CA		Standard	false					false
702-7435244-8854628		2023-02-26T06:34:34+00:00	2023-04-25T19:39:28+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Plumtree Scott Pilgrim Band Logo Gold T-Shirt Tee	plumtree001-L	B003VVH2LA	1	Shipped			1	CAD	40.34		7.19						Langley	British Columbia	V2Y 0B1	CA		Standard	false					false
701-7259749-2159455		2023-02-26T05:48:48+00:00	2023-04-26T15:03:25+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	DC Comics Harley Quinn Arkham City Leggings (Adult Large)	WB1621-HarleyQuinnLeggings-L	B075ZC9FLL	1	Shipped			1	CAD	28.93		7.19						Calgary	Alberta	T3G 5S5	CA		Standard	false					false
702-9703357-5998617		2023-02-26T03:41:09+00:00	2023-04-26T14:42:43+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Office Official Dundie Award with Interchangeable Placards	officedundie	B0011457CA	1	Shipped			1	CAD	42.34	2.96	7.19	0.5					Winnipeg	Manitoba	R2M 2H6	CA		Standard	false					false
701-6427624-6491423	701-6427624-6491423	2023-02-26T02:20:49+00:00	2023-02-27T03:26:18+00:00	Shipped	Amazon	Amazon.ca			Standard	Women's Rockford Peaches Adult Costume,Deluxe,S/M	leagueoftheirowncostume-FBA-S-M	B005MYCCJQ		Shipped			1	CAD	85.53								Halifax	Nova Scotia	B3H 0C3	CA		Standard	false					false
702-0938378-6407432		2023-02-26T02:00:11+00:00	2023-04-26T15:16:57+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Teenage Mutant Ninja Turtles Green Michelangelo Costume Infant Baby Onesie Romper (Orange Belt) (12 Months)	tmntonesieORANGE-12M	B0089Z0OWW	1	Shipped			1	CAD	23.13		7.19						Bowmanville	Ontario	L1C 0B3	CA		Standard	false					false
701-2244654-1523443		2023-02-26T00:20:06+00:00	2023-04-26T15:18:16+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Toy Story Woody and Jessie Halloween Costume Cosplay Belt, Brown, Small (29"-33")	TSM20002TV-WoodyBelt-S	B07ZL16QR9	1	Shipped			1	CAD	38.72		7.19						Trenton	Ontario	K8V 0G8	CA		Standard	false					false
701-2299141-1725849		2023-02-25T21:08:32+00:00	2023-04-25T18:33:51+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	The Big Lebowski The Dude Pajama Pants (Adult Large)	biglpants001-L	B01JGYNNYU	1	Shipped			1	CAD	55.23		7.19						Calgary	Alberta	T2H 0S1	CA		Standard	false					false
702-0353440-6405049		2023-02-25T20:45:31+00:00	2023-04-26T15:12:33+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	German Alpine Bavarian Oktoberfest Green Costume Hat with Feather (Green)	germanhat001-green	B012EEEKLY	1	Shipped			1	CAD	21.57		7.19						Langley	British Columbia	V4W 1X7	CA		Standard	false					false
702-8346435-6035459		2023-02-25T19:54:07+00:00	2023-04-26T14:46:32+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Peanuts - Charlie Brown Costume Tee T-Shirt Size XL	Peanuts001-XL	B000YY4LIY	1	Shipped			1	CAD	35.49		7.19						Fort McMurray	Alberta	T9H 4R4	CA		Standard	false					false
701-7165002-5387461		2023-02-25T19:50:41+00:00	2023-04-26T15:05:03+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Breaking Bad Men's Los Pollos Hermanos Apron, Yellow, One Size	breakingbadapron001	B00FQS9CF0	1	Shipped			1	CAD	33.87		7.19						Scarborough	Ontario	M1E 1S2	CA		Standard	false					false
