amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
111-0706332-7384203		2023-05-25T15:46:19+00:00	2023-05-25T18:04:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Married with Children Al Bundy NO MA'AM White T-Shirt Tee (4X)	albundy002-4X	B003XKDAFG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	2.0							RIVERDALE	IL	60827-2617	US		Standard	false					false
111-6692231-5242626		2023-05-25T15:42:50+00:00	2023-05-25T18:42:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Inflatable Black Female Blow Up Costume Mannequin	mannequin001black-female	B00FH81YSM	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	15.95	0.88							MITCHELL	NEBRASKA	69357-3800	US		Standard	false					false
113-3933501-0300247		2023-05-25T15:39:53+00:00	2023-05-25T18:46:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Power Rangers Yellow Hooded Costume Sweatshirt (Adult XX-Large)	powerrangerssweatshirtYellow-XXL	B008VVEFPG	1	Shipped			1	USD	53.95								MYRTLE CREEK	OR	97457-9552	US		Standard	false					false
114-0942049-5665815		2023-05-25T15:37:24+00:00	2023-05-25T18:14:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Eastbound and Down Charros Kenny Powers 55 Jersey Green Adult T-shirt Tee L	eastbound014-L	B004BAXWO6	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	9.95	0.85							PEKIN	IL	61554-4523	US		Standard	false					false
111-1894788-0169008		2023-05-25T15:37:03+00:00	2023-05-25T18:04:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Costume Agent USA American Flag Running Shorts (Adult Small/Medium)	usarunningshorts-S-M	B012EEDIE4	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	12.95								DULUTH	MN	55804-1195	US		Standard	false					false
112-2440765-1724252		2023-05-25T15:24:43+00:00	2023-05-25T18:01:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Reversible Adult Black and Black Superhero Custom Personalized Costume Cape (Adult)	CUSTOMcapeADULTblk-blk	B073SJQFKZ	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	24.95	1.5							LUDLOW	KY	41016-1665	US		Standard	false			https://zme-caps.amazon.com/t/xFktUVdiElDr/fFQHT97DPg6_Bep9P-MZlQcbV2wW0tbxwavWFxXT-P4/20	https://a.co/hwlJu8x	false
111-8560664-5767446		2023-05-25T15:22:19+00:00	2023-05-25T18:04:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult Large)	arrested011-L	B007W58NHI	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.55							ALBUQUERQUE	NM	87111-4954	US		Standard	false					false
111-1277584-2426629		2023-05-25T15:18:54+00:00	2023-05-25T18:34:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Hangover Baby Carlos Doll Carrier and Glasses Halloween Costume Cosplay Accessory Multicolor	103015-BabyCarlosDollGlasses	B0BGMZRRYL	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	33.95	2.04	6.99	0.42					GLADWIN	Michigan	48624	US		Standard	false					false
111-9238345-6529014		2023-05-25T15:04:48+00:00	2023-05-25T18:04:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Wu Tang Clan Logo Yellow and Black Lounge Pants (Adult XX-Large)	WuTangLoungePants-LN0010-52-XXL	B07HHKLSRN	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	24.95	1.81							EL DORADO HILLS	CA	95762-5351	US		Standard	false					false
112-7827509-4590652		2023-05-25T14:52:38+00:00	2023-05-25T18:15:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	BATMAN Halloween Costume Cosplay The Dark Knight Jok Aer Playing Cards Accessory	jokercards	B001GN1H0M	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	16.95	1.02							ALBRIGHTSVILLE	PA	18210-3913	US		Standard	false					false
114-7406434-8498643		2023-05-25T14:52:17+00:00	2023-05-25T18:04:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	TMNT Teenage Mutant Ninja Turtles Costume Green Donatello Toddler T-shirt (Purple Donatello) (Toddler 2T)	tmnt016DONtoddler-2T	B00AIXUKOA	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	16.99	1.02							CANTON	GA	30115-5102	US		Standard	false					false
114-7406434-8498643		2023-05-25T14:52:17+00:00	2023-05-25T18:04:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	TMNT Teenage Mutant Ninja Turtles Costume Green Raphael Toddler T-shirt (Red Raphael) (Toddler 4T)	tmnt016RAPHAELtoddler-4T	B00AIXU5E0	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	16.99	1.02							CANTON	GA	30115-5102	US		Standard	false					false
113-4645354-0418653		2023-05-25T14:50:41+00:00	2023-05-25T18:04:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Ripple Junction Caddyshack Movie Carl Spackler Character Camo Golf Bucket Hat	caddyshackhat003	B014Q6VNV8	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	4	USD	71.8	6.4							Medical Lake	WA	99022	US		Standard	false					false
113-7996689-7105025		2023-05-25T14:45:41+00:00	2023-05-25T18:42:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	nWo New World Order Hollywood Hogan Complete Costume Set (Adult X-Large)	hollywoodhogancostumeset-XL	B009KTNASG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	49.99	5.25							EDMONDS	WA	98026-7211	US		Standard	false					false
111-9168454-9105813		2023-05-25T14:42:21+00:00	2023-05-25T18:15:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Nun on the Run Halloween Costume Mask Scary Cosplay	220835-NunMask	B09C11V6Z7	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	25.95	1.43							TOMAHAWK	WI	54487-1677	US		Standard	false					false
112-4309235-1121869		2023-05-25T14:41:10+00:00	2023-05-25T18:32:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (M/L)	karatekidcobrakaidlxcostume-Deluxe	B008XJ88LI	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	47.47	2.85							HAWLEY	PA	18428-7885	US		Standard	true		Business Price			false
113-6131405-5304200		2023-05-25T14:36:48+00:00	2023-05-25T18:14:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	The Simpsons Duff Beer Mens Red Adjustable Snap Back Hat	simpsonsduffhat	B001L6FYWG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	23.5	1.94							DALLAS	TX	75241-4805	US		Standard	false					false
112-6287590-0607412		2023-05-25T14:36:46+00:00	2023-05-25T18:04:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Step Brothers Shoe Sneakers Hanging Black Adult T-Shirt Tee (Large)	stepbros001-L	B003WRG8T0	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	18.95	1.66							TEMECULA	CA	92592-4198	US		Standard	false					false
113-7050421-1755435		2023-05-25T14:35:58+00:00	2023-05-25T18:17:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Fear and Loathing in Las Vegas Hunter S. Thompson Costume Sunglasses - Classic Large Metal Frame Sun Glasses for Adult	fearloathingglasses	B005Y4I6VW	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	13.95	0.98							Miami	FL	33134	US		Standard	false					false
113-3331235-4229064		2023-05-25T14:31:47+00:00	2023-05-25T14:32:58+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Sanford and Son "5 across yo lip" T-shirt Black,XX-Large,Black	sanford068-XXL	B000BTD78W	1				0										Conyers	Ga	30094	US		Standard	false					false
111-4138104-9679444		2023-05-25T14:31:44+00:00	2023-05-25T18:04:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Lebowski Cosplay Costume - The Dude Sweater Pajama Pants for Men - Fancy Halloween Pajamas	biglpants001-M	B01JGYNWVO	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	33.95	2.97							ROCKTON	IL	61072-2716	US		Standard	false					false
114-7107691-9129002		2023-05-25T14:27:22+00:00	2023-05-26T20:06:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Reversible Adult Blue and Blue Superhero Custom Personalized Costume Cape (Adult)	CUSTOMcapeADULTblu-blu	B073SK22BG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	24.95	2.5							TORRANCE	CA	90501-6899	US		Standard	false			https://zme-caps.amazon.com/t/tnI6r2Dr1wvN/RU_l_dUDCshNW_UVSekbJE8dpQ9XhvuI8fIeEIrIf2g/20	https://a.co/7Nfe7Mx	false
113-0295276-5824277		2023-05-25T14:22:43+00:00	2023-05-25T15:38:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Ripple Junction Caddyshack Movie Carl Spackler Character Camo Golf Bucket Hat	caddyshackhat003	B014Q6VNV8	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	17.95	1.66							BRENTWOOD	TN	37027-1082	US		Standard	false					false
114-0141617-8351460		2023-05-25T14:20:53+00:00	2023-05-25T15:48:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Eastbound & Down Myrtle Beach Mermen 55 T-Shirt (X-Large) Carolina Blue	eastbound018-XL	B0084DMJCC	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	21.95	1.02							EAST ISLIP	NY	11730-3524	US		Standard	false					false
113-7242348-7214602		2023-05-25T14:18:05+00:00	2023-05-25T15:49:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Power Rangers Mighty Morphin Green Boys Youth Armor Costume T-Shirt (LG, Green)	PRangersShirtYouth-Green-L	B09DXJMVPG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.62							DUNCAN	AZ	85534-0165	US		Standard	false					false
113-7242348-7214602		2023-05-25T14:18:05+00:00	2023-05-25T15:49:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Power Rangers Mighty Morphin Red Boys Youth Armor Costume T-Shirt (MD, Red)	PRangersShirtYouth-Red-M	B09DXKCZW7	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.62							DUNCAN	AZ	85534-0165	US		Standard	false					false
113-7242348-7214602		2023-05-25T14:18:05+00:00	2023-05-25T15:49:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Power Rangers White Costume T-Shirt(White,X-Large)	PowerRangers-White-SLShirt-XL	B08LQPT1PF	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.62							DUNCAN	AZ	85534-0165	US		Standard	false					false
114-5376557-0591446		2023-05-25T14:17:31+00:00	2023-05-25T15:38:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Unisex Ultimate Warrior Wrestler Halloween Cosplay Costume Wristband & Armbands	ultimatewarriorbandSet	B07HPD9V7Q	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	14.95	0.9							ISHPEMING	MI	49849-8980	US		Standard	false					false
114-4397747-0810632		2023-05-25T14:14:21+00:00	2023-05-25T15:38:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Beer Bear+Deer Mac Navy Adult T-Shirt Tee (X-Large)	alsunny022-XL	B004RBOQE4	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	24.95	1.25							LITTLETON	CO	80127-4033	US		Standard	false					false
113-1524881-7546625		2023-05-25T14:12:43+00:00	2023-05-25T15:38:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Costume Agent Big Trouble Little China Fu Manchu White Men's Tank Top (Large)	btlc004-L	B0039VWOLA	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	22.95	2.35							CHICAGO	IL	60655-4015	US		Standard	false					false
112-6400679-4717061		2023-05-25T14:09:17+00:00	2023-05-25T15:38:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	German Alpine Bavarian Oktoberfest Brown Costume Hat with Feather (Brown)	germanhat001-brown	B012EEEHGC	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	13.65	1.13	2.95	0.26			0.68		ORCHARD PARK	NY	14127-4816	US	VPC-1-198531720 Coupon	Standard	false					false
113-8681498-2569042		2023-05-25T14:05:08+00:00	2023-05-25T16:54:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Costume Agent Cheeseburger Backpack Universe Hamburger Daypack One Size	CheeseburgerBackPack	B09YT1P55X	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	42.95	3.54							Houston	Tx	77014	US		Standard	false					false
113-7624905-5667412		2023-05-25T14:03:14+00:00	2023-05-25T15:40:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	The Queen of Music Studded Belt and Armband Adult Halloween Costume Accessory Cosplay	100980-TheQueenMusicBeltArmband	B07XLVBQM4	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	31.95	2.08							ORLANDO	FL	32822-8777	US		Standard	false					false
111-0883492-7650628		2023-05-25T14:00:05+00:00	2023-05-25T15:37:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Sriracha Bottle Label Juniors Red T-Shirt (Small)	sriracha004-S	B00DP41Z5C	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	2	USD	39.9	3.32							YAKIMA	WA	98908-1267	US		Standard	false					false
113-6928780-2633814	113-6928780-2633814	2023-05-25T13:56:17+00:00	2023-05-26T05:30:06+00:00	Shipped	Amazon	Amazon.com			Expedited	Ripple Junction Myrtle Beach Mermen Logo 55 Carolina Blue T-Shirt (Adult XXX-Large)	eastbound018-FBA-3XL	B007SVJZOQ		Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	23.95								CHARLESTOWN	MA	02129-2238	US		Standard	false					false
111-9619178-3285062		2023-05-25T13:53:50+00:00	2023-05-25T15:37:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Arrested Development Distressed Bluth's Original Frozen Banana Royal Blue Heather Mens T-shirt (Adult Large)	arrested011-L	B007W58NHI	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95								SCHWENKSVILLE	PA	19473-1771	US		Standard	false					false
112-7380927-3024209		2023-05-25T13:47:16+00:00	2023-05-25T15:49:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Adult Unisex Rex Kwon Do NP Movie Halloween Costume Cosplay Yellow Glasses	100606-SemiRimlessYellowGlasses	B07WTXJYVT	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	10.95	0.99							COLUMBUS	GA	31904-8702	US		Standard	false					false
112-2811974-4491455		2023-05-25T13:46:54+00:00	2023-05-25T15:48:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Napoleon Dynamite Rex Kwon Do Black Polo T-Shirt (Adult X-Large)	nap027-XL	B012EEA9AK	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	27.95	2.52							COLUMBUS	GA	31904-8702	US		Standard	false					false
112-2127589-9481836		2023-05-25T13:45:06+00:00	2023-05-25T15:49:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Macho Man Star Printed Costume Bandana and Glasses Set (Red)	bandanaglassesset-Red	B015L2QLLI	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	14.95	1.35							COLUMBUS	GA	31904-8702	US		Standard	false					false
112-4558334-5286631	112-4558334-5286631	2023-05-25T13:33:04+00:00	2023-05-26T10:25:16+00:00	Shipped	Amazon	Amazon.com			Expedited	Dodgeball Average Joe's Women's Halloween Costume Set	220757-AverageJoesWomens-FBA-M	B08GYCG2S7		Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	55.95	3.08							Sauk City	Wisconsin	53583	US		Standard	false					false
113-7211985-6232263		2023-05-25T13:30:40+00:00	2023-05-25T15:38:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	T-Shirt - Futurama - Planet Express, Black, X-Large	Futurama003-XL	B005EHIUWE	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.06							CROSS JUNCTION	VA	22625-2425	US		Standard	false					false
111-5956614-4331460		2023-05-25T13:20:24+00:00	2023-05-25T13:36:34+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	The Queen of Music Studded Belt and Armband Adult Halloween Costume Accessory Cosplay	100980-TheQueenMusicBeltArmband	B07XLVBQM4	1				0										ORLANDO	FL	32822-8777	US		Standard	false					false
112-0783446-8023404		2023-05-25T13:15:42+00:00	2023-05-25T15:37:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Fear and Loathing in Las Vegas Hunter S. Thompson Costume Sunglasses - Classic Large Metal Frame Sun Glasses for Adult	fearloathingglasses	B005Y4I6VW	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	13.95	0.84							Clearfield	PA	16830	US		Standard	false					false
111-7646610-8763421		2023-05-25T12:22:57+00:00	2023-05-26T14:36:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Mighty Morphin Power Rangers Red Blue Yellow Pink Green Black White Blue Costume T-Shirt (Yellow, Small)	PowerRangers-Yellow-SLShirt-S	B08XKH97VR	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.65							HOUSTON	TX	77066-1056	US		Standard	false					false
111-7646610-8763421		2023-05-25T12:22:57+00:00	2023-05-26T14:36:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Power Rangers White Costume T-Shirt(White,3XL)	PowerRangers-White-SLShirt-3XL	B08LQP3H9V	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.65							HOUSTON	TX	77066-1056	US		Standard	false					false
114-5687091-2852255		2023-05-25T12:22:02+00:00	2023-05-25T15:38:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Kool Aid Trek Day Tie Dye T-Shirt for Mens and Womens Multicolor	HEKA00ZMSC-KoolAidShirt-XL	B0BKTGLVKL	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	10.0	0.6							MACOMB	MI	48042-6138	US		Standard	false					false
113-2159381-8944250		2023-05-25T12:17:14+00:00	2023-06-07T15:02:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Adult M&M'S Character Big Face T-Shirt	mm001Nyel-L	B00CP8M5R6	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	22.95	2.01							RIVERSIDE	CA	92508-6301	US		Standard	false					false
114-0137763-1952218		2023-05-25T12:08:57+00:00	2023-06-22T15:19:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Eastbound & Down Powers 55 Green & White Raglan Baseball Adult T-Shirt Tee (Adult XX-Large)	eastbound017-XXL	B004Z21L16	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.4							PORT SAINT LUCIE	FL	34987-3305	US		Standard	false					false
112-9360247-8264218		2023-05-25T12:06:06+00:00	2023-05-25T15:39:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Jungle Cruise Explorer Halloween Costume Accessory Hat Beige	100541-JungleCruiseHat	B08FRRT4LJ	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	16.95	1.02							ELKTON	MD	21921-4094	US		Standard	false					false
112-3007852-0563428		2023-05-25T12:05:33+00:00	2023-06-15T17:40:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Halloween and Cosplay Costume - Bert and Ernie Sesame Street T-Shirt	4U9ML-ERNIE-CostumeShirt-2XL	B08GV7Y12L	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	29.95								INVER GROVE HEIGHTS	MN	55077-4439	US		Standard	false					false
113-6050044-2562636		2023-05-25T11:56:52+00:00	2023-05-25T15:57:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Custom Tshirts Design Your Own Text or Image Adult Unisex T-Shirt (Large, Black)	customshirtBlack-L	B07BB3BCC1	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	21.95	1.7							NAPERVILLE	IL	60540-6254	US		Standard	false			https://zme-caps.amazon.com/t/lKrY7nbsbgUv/eR4dJ4yl0ep44Elzv_INFjZbdqUlYhffMS5LQIwg_1s/20	https://a.co/8tvqCVO	false
113-0018973-3068246		2023-05-25T11:49:10+00:00	2023-06-06T16:04:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Costume Agent 90's Modern Life Button Down Shirt Blue	204089-ModernLife-M	B083QPPJC8	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	33.95	1.57							PLAINVIEW	NY	11803-3707	US		Standard	false					false
113-5372753-4709015		2023-05-25T11:45:43+00:00	2023-05-25T15:38:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	SNL Saturday Night Live Christopher Walken More Cowbell Black T-Shirt (Large)	SNL011-L	B0012O6H1O	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	19.95	1.1							CHIPPEWA FALLS	WI	54729-5284	US		Standard	false					false
112-9953612-8946610		2023-05-25T11:42:14+00:00	2023-05-25T18:38:54+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Rick and Morty Pickle Rick Black and Green Lounge Pants	RM0242-52-PickleRickPants-S	B0BK2RSZ3X	1				0										PHILADELPHIA	PA	19134-6108	US		Standard	false					false
112-2340724-7825829		2023-05-25T11:35:01+00:00	2023-05-25T15:37:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Halloween Costume Cosplay Bottom Half Semi Rimless Rize Kamishiro Glasses Multicoloured	100589-BottomHalfSemiRimlessGlasses	B07WW21L8L	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	14.95	1.12							LA VISTA	NE	68128-7000	US		Standard	false					false
112-0805980-8046643		2023-05-25T10:53:56+00:00	2023-05-25T15:37:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	M&M M&M's Candy Red Silly Character Face Adult T-Shirt (Adult X-Large)	mm001Nred-XL	B00CP8M0VW	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	22.95	1.89							SAN ANTONIO	TX	78228-5909	US		Standard	false					false
113-4392208-0897018		2023-05-25T10:48:14+00:00	2023-05-25T15:38:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Adult Halloween Costume Boxing Robe with Hood (Black)	BoxingRobe-Black	B07FWC787M	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	27.99	2.48							BRONX	NY	10457-3232	US		Standard	false					false
114-0607165-4202628		2023-05-25T10:47:52+00:00	2023-05-25T15:48:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Nerds Candy Strawberry Juniors PURPLE Tunic Tank Dress with Nerd Glasses (Juniors Small)	nerdstankdressPURPLE-S	B005SVI3HI	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	27.95	1.96							MIAMI BEACH	FL	33140-2041	US		Standard	false					false
113-4236138-5951412		2023-05-25T09:36:59+00:00	2023-05-25T15:50:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Rocky Balboa Apollo Movie Boxing American Flag Shorts (Large) Multicolor	ApolloShorts-L	B0019CEOXC	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	20.95	1.26	2.95	0.18					MURRYSVILLE	PA	15668-8510	US		Standard	false					false
113-0712106-7937038		2023-05-25T09:33:11+00:00	2023-05-25T15:38:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	The Office Dunder Mifflin Baseball Cap Royal	DunderMifflinHat-Blue	B07W8VLG9L	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	17.95	1.44							ROCKY RIVER	OH	44116-3142	US		Standard	false					false
112-9529937-9638636		2023-05-25T09:15:35+00:00	2023-05-25T16:54:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Costume Agent Left Shark Costume Adult - Baby Shark Costume Adults | Katy Perry Shark Halloween Costume for Men | Perfect Mascot Costume for Cosplay, Comic Con, Theme Birthday & Gender Reveal Party	sharkcostume-XXL	B0147ARPAG	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	69.95	4.9							WEST PALM BEACH	FL	33413-2317	US		Standard	false					false
114-3033128-9781836		2023-05-25T08:24:34+00:00	2023-06-15T17:29:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Adult Unisex Marty McFly Denim Shirt Red Puffy Vest Halloween Cosplay Costume	220895-MartyMcflyCostume-S	B0B94VVF1Y	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	69.95	6.12							SACRAMENTO	CA	95818-3132	US		Standard	false					false
112-2105224-7900206		2023-05-25T07:56:34+00:00	2023-05-25T15:37:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Friday After Next Top Flight Security Shirt and Whistle Costume Set (XXL/XXXL)	fridaysecurityset-XXL-XXXL	B0164H16L4	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	21.95	1.76							OSWEGO	NY	13126-4053	US		Standard	false					false
114-4384668-2843454		2023-05-25T07:56:01+00:00	2023-05-25T15:38:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Sun Drop Citrus Soda Green Costume Mens T-shirt (Adult X-Large)	sundrop001MENS-XL	B007EZB11Q	1	Shipped	MarketplaceFacilitator	Amazon Services LLC	1	USD	21.95	2.03							LEWISBURG	TN	37091-3153	US		Standard	false					false
